time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
1334.814453,-3.957031,1.449219,-1.187500,0.000000,0.000000,0.001028,0.113743,-0.195145,0.225236,0.002197,0.087402,-0.003418,0,-4500,4500,0
1334.824219,-3.957031,1.449219,-1.187500,0.000000,0.000000,0.000196,0.113776,-0.194274,0.225302,0.003662,0.098389,-0.006592,0,-4500,4500,0
1334.833984,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.000748,0.113824,-0.193279,0.225335,0.018311,0.095947,-0.009766,0,-4500,4500,0
1334.843750,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.000927,0.114173,-0.192408,0.225205,0.020508,0.088379,-0.018311,0,-4500,4500,0
1334.853516,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.001104,0.114530,-0.191538,0.225056,0.037109,0.076172,-0.020020,0,-4500,4500,0
1334.863281,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.001110,0.114955,-0.190854,0.224954,0.046631,0.063477,-0.023193,0,-4500,4500,0
1334.873047,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.000175,0.115442,-0.190357,0.224730,0.040283,0.031982,-0.034180,0,-4500,4500,0
1334.882812,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.001034,0.116005,-0.190170,0.224413,0.061523,0.007812,-0.030029,0,-4500,4500,0
1334.892578,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.002474,0.116691,-0.190108,0.224097,0.077881,-0.010986,-0.025146,0,-4500,4500,0
1334.902344,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.003733,0.117432,-0.190232,0.223826,0.071045,-0.018311,-0.020508,0,-4500,4500,0
1334.912109,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.005823,0.118071,-0.190232,0.223598,0.059814,-0.008301,-0.008301,0,-4500,4500,0
1334.921875,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.008335,0.118741,-0.190212,0.223572,0.059814,0.018555,0.000732,0,-4500,4500,0
1334.931641,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.010130,0.119135,-0.189921,0.223645,0.044922,0.053711,0.018066,0,-4500,4500,0
1334.941406,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.012379,0.119367,-0.189238,0.223948,0.019531,0.083496,0.029297,0,-4500,4500,0
1334.951172,-3.957031,1.449219,-1.187500,0.000000,0.000000,-0.016193,0.119407,-0.188368,0.224405,0.000488,0.113281,0.032471,0,-4500,4500,0
1334.960938,-3.957031,1.449219,-1.187500,0.009998,0.000000,-0.016508,0.119261,-0.187250,0.224801,-0.008057,0.132080,0.036865,0,-4500,4500,0
1334.970703,-3.957031,1.449219,-1.187500,0.009998,0.000000,-0.017132,0.118985,-0.186007,0.225393,-0.017090,0.138916,0.041016,0,-4500,4500,0
1334.980469,-3.957031,1.449219,-1.187500,-0.009998,0.000000,-0.016489,0.118694,-0.184641,0.225835,-0.023926,0.136719,0.041016,0,-4500,4500,0
1334.990234,-3.957031,1.449219,-1.187500,-0.009998,0.000000,-0.016048,0.118364,-0.183462,0.226366,-0.029297,0.127197,0.037354,0,-4500,4500,0
1335.000000,-3.957031,1.449219,-1.187500,-0.009998,0.000000,-0.014748,0.117965,-0.182344,0.226957,-0.018066,0.122314,0.042236,0,-4500,4500,0
1335.009766,-3.957031,1.449219,-1.187500,-0.009998,0.000000,-0.013321,0.117812,-0.181227,0.227487,-0.010010,0.119141,0.036865,0,-4500,4500,0
1335.019531,-3.957031,1.449219,-1.187500,-0.019999,0.000000,-0.009848,0.117544,-0.180172,0.227882,-0.012207,0.111816,0.036865,0,-4500,4500,0
1335.029297,-3.957031,1.449219,-1.187500,-0.019999,0.000000,-0.008839,0.117515,-0.179180,0.228352,-0.000488,0.114014,0.035645,0,-4500,4500,0
1335.039062,-3.957031,1.449219,-1.187500,-0.019999,0.000000,-0.006010,0.117486,-0.178126,0.228868,0.021973,0.108643,0.040527,0,-4500,4500,0
1335.048828,-3.968750,1.437500,-1.187500,-0.019999,0.000000,-0.003181,0.117619,-0.177200,0.229310,0.031250,0.100586,0.038330,0,-4500,4500,0
1335.058594,-3.968750,1.437500,-1.191406,-0.019999,0.000000,-0.010992,0.117949,-0.176327,0.229671,0.037109,0.090088,0.040039,0,-4500,4500,0
1335.068359,-3.968750,1.437500,-1.191406,-0.019999,0.000000,-0.007761,0.118365,-0.175521,0.230139,0.055176,0.080811,0.035645,0,-4500,4500,0
1335.078125,-3.968750,1.437500,-1.191406,-0.019999,-0.009998,-0.004761,0.118966,-0.174778,0.230668,0.075195,0.077148,0.033691,0,-4500,4500,0
1335.087891,-3.968750,1.437500,-1.191406,-0.019999,-0.009998,-0.008018,0.119589,-0.174034,0.230803,0.076416,0.077637,0.031494,0,-4500,4500,0
1335.097656,-3.968750,1.437500,-1.191406,-0.019999,-0.009998,-0.004152,0.120273,-0.173228,0.231165,0.065674,0.082031,0.025635,0,-4500,4500,0
1335.107422,-3.968750,1.437500,-1.195312,-0.019999,-0.009998,-0.002844,0.120996,-0.172547,0.231453,0.070557,0.082520,0.014893,0,-4500,4500,0
1335.117188,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,-0.003738,0.121734,-0.171679,0.231545,0.071533,0.076660,0.006348,0,-4500,4500,0
1335.126953,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.000778,0.122334,-0.170998,0.231502,0.062012,0.063965,-0.011963,0,-4500,4500,0
1335.136719,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.004988,0.122949,-0.170503,0.231428,0.048584,0.033691,-0.033691,0,-4500,4500,0
1335.146484,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.008501,0.123499,-0.170316,0.231044,0.040283,-0.001221,-0.051270,0,-4500,4500,0
1335.156250,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.008171,0.123955,-0.170441,0.230286,0.032227,-0.040039,-0.065186,0,-4500,4500,0
1335.166016,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.010672,0.124263,-0.170936,0.229519,0.006836,-0.079102,-0.083740,0,-4500,4500,0
1335.175781,-3.968750,1.437500,-1.195312,-0.009998,-0.009998,0.012482,0.124416,-0.171741,0.228433,-0.014404,-0.104492,-0.091797,0,-4500,4500,0
1335.185547,-3.968750,1.437500,-1.195312,-0.009998,-0.019999,0.013357,0.124432,-0.172795,0.227259,-0.026611,-0.124268,-0.096436,0,-4500,4500,0
1335.195312,-3.968750,1.437500,-1.195312,-0.009998,-0.019999,0.014462,0.124324,-0.173910,0.226204,-0.040039,-0.132812,-0.095947,0,-4500,4500,0
1335.205078,-3.968750,1.437500,-1.195312,-0.009998,-0.019999,0.014385,0.123932,-0.175026,0.225070,-0.069824,-0.132812,-0.093750,0,-4500,4500,0
1335.214844,-3.968750,1.437500,-1.195312,-0.009998,-0.019999,0.014057,0.123386,-0.176141,0.224029,-0.086182,-0.124268,-0.083252,0,-4500,4500,0
1335.224609,-3.968750,1.437500,-1.195312,-0.009998,-0.019999,0.013201,0.122540,-0.177257,0.223182,-0.094727,-0.110352,-0.068848,0,-4500,4500,0
1335.234375,-3.968750,1.437500,-1.195312,0.000000,-0.019999,0.008389,0.121732,-0.178188,0.222295,-0.099609,-0.098145,-0.053955,0,-4500,4500,0
1335.244141,-3.968750,1.437500,-1.195312,0.000000,-0.019999,0.006689,0.120762,-0.179118,0.221731,-0.115967,-0.093994,-0.044434,0,-4500,4500,0
1335.253906,-3.968750,1.437500,-1.195312,0.000000,-0.019999,0.002567,0.119722,-0.179924,0.221125,-0.115967,-0.088623,-0.033691,0,-4500,4500,0
1335.263672,-3.968750,1.437500,-1.195312,0.000000,-0.019999,-0.001368,0.118667,-0.180731,0.220823,-0.104248,-0.083740,-0.021973,0,-4500,4500,0
1335.273438,-3.968750,1.437500,-1.195312,0.000000,-0.019999,-0.003963,0.117812,-0.181413,0.220547,-0.094238,-0.074707,-0.014648,0,-4500,4500,0
1335.283203,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.007217,0.116888,-0.182096,0.220184,-0.089844,-0.068848,-0.013428,0,-4500,4500,0
1335.292969,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.009525,0.116209,-0.182717,0.220015,-0.074463,-0.054932,-0.013428,0,-4500,4500,0
1335.302734,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.012720,0.115600,-0.183213,0.219787,-0.046875,-0.040771,-0.010742,0,-4500,4500,0
1335.312500,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.015629,0.115281,-0.183551,0.219626,-0.030273,-0.025146,-0.018311,0,-4500,4500,0
1335.322266,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.018784,0.115045,-0.183648,0.219302,-0.014404,-0.004395,-0.023682,0,-4500,4500,0
1335.332031,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.022020,0.115038,-0.183586,0.218972,0.009033,0.016602,-0.030518,0,-4500,4500,0
1335.341797,-3.957031,1.429688,-1.199219,0.000000,-0.019999,-0.022327,0.115285,-0.183337,0.218629,0.032715,0.030273,-0.040039,0,-4500,4500,0
1335.351562,-3.957031,1.429688,-1.199219,0.000000,-0.009998,-0.025698,0.115778,-0.182903,0.218238,0.048096,0.051758,-0.045898,0,-4500,4500,0
1335.361328,-3.957031,1.429688,-1.199219,0.000000,-0.009998,-0.028461,0.116394,-0.182220,0.217774,0.056641,0.068115,-0.053467,0,-4500,4500,0
1335.371094,-3.957031,1.429688,-1.199219,0.000000,-0.009998,-0.030676,0.117065,-0.181475,0.217309,0.068848,0.080322,-0.062012,0,-4500,4500,0
1335.380859,-3.957031,1.429688,-1.199219,-0.009998,-0.019999,-0.032175,0.117859,-0.180483,0.216636,0.077881,0.094727,-0.067139,0,-4500,4500,0
1335.390625,-3.957031,1.429688,-1.199219,-0.009998,-0.019999,-0.033205,0.118645,-0.179428,0.216072,0.070068,0.106445,-0.071045,0,-4500,4500,0
1335.400391,-3.957031,1.429688,-1.199219,-0.009998,-0.019999,-0.033306,0.119431,-0.178188,0.215399,0.061523,0.114502,-0.077881,0,-4500,4500,0
1335.410156,-3.957031,1.429688,-1.199219,-0.009998,-0.019999,-0.033230,0.120264,-0.176947,0.214809,0.062012,0.118652,-0.077393,0,-4500,4500,0
1335.419922,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.033592,0.120872,-0.175707,0.214090,0.052979,0.114990,-0.077393,0,-4500,4500,0
1335.429688,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.032990,0.121472,-0.174654,0.213479,0.049316,0.102783,-0.065186,0,-4500,4500,0
1335.439453,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.032122,0.122011,-0.173662,0.213050,0.031250,0.092041,-0.059814,0,-4500,4500,0
1335.449219,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.030188,0.122295,-0.172733,0.212621,0.019531,0.082520,-0.044434,0,-4500,4500,0
1335.458984,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.027122,0.122465,-0.171803,0.212266,0.015381,0.078369,-0.033691,0,-4500,4500,0
1335.468750,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.025024,0.122573,-0.171122,0.212058,-0.018066,0.064453,-0.022461,0,-4500,4500,0
1335.478516,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.022417,0.122442,-0.170503,0.211984,-0.017578,0.057617,-0.005615,0,-4500,4500,0
1335.488281,-3.957031,1.429688,-1.199219,-0.009998,-0.009998,-0.019741,0.122243,-0.170007,0.212079,-0.022949,0.047363,0.005859,0,-4500,4500,0
1335.498047,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.014977,0.121859,-0.169574,0.212127,-0.035156,0.037842,0.020264,0,-4500,4500,0
1335.507812,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.011806,0.121482,-0.169388,0.212443,-0.041504,0.015381,0.028320,0,-4500,4500,0
1335.517578,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.018049,0.120983,-0.169326,0.212637,-0.040039,-0.001221,0.029297,0,-4500,4500,0
1335.527344,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.014982,0.120607,-0.169450,0.212953,-0.043701,-0.018799,0.034180,0,-4500,4500,0
1335.537109,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.012657,0.120000,-0.169821,0.213234,-0.042480,-0.038086,0.039551,0,-4500,4500,0
1335.546875,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.010973,0.119515,-0.170255,0.213576,-0.042480,-0.045410,0.032959,0,-4500,4500,0
1335.556641,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.016102,0.119146,-0.170688,0.213711,-0.037354,-0.044434,0.031494,0,-4500,4500,0
1335.566406,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.014626,0.118784,-0.171184,0.213919,-0.025635,-0.042236,0.026611,0,-4500,4500,0
1335.576172,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.011665,0.118531,-0.171556,0.214053,-0.017578,-0.035400,0.020752,0,-4500,4500,0
1335.585938,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.016039,0.118423,-0.171927,0.214140,-0.015869,-0.027832,0.019775,0,-4500,4500,0
1335.595703,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.015713,0.118253,-0.172237,0.214287,-0.002686,-0.033203,0.015625,0,-4500,4500,0
1335.605469,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.015621,0.118184,-0.172547,0.214469,0.012695,-0.032227,0.014404,0,-4500,4500,0
1335.615234,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.015932,0.118321,-0.172857,0.214495,0.020020,-0.031738,0.008057,0,-4500,4500,0
1335.625000,-3.957031,1.429688,-1.207031,0.000000,0.000000,-0.020052,0.118582,-0.173228,0.214387,0.021484,-0.031006,0.003906,0,-4500,4500,0
1335.634766,-3.957031,1.429688,-1.207031,0.000000,0.000000,-0.020576,0.118828,-0.173476,0.214374,0.027832,-0.031006,0.000732,0,-4500,4500,0
1335.644531,-3.957031,1.429688,-1.207031,0.000000,0.000000,-0.021353,0.119151,-0.173786,0.214340,0.038086,-0.018311,0.001709,0,-4500,4500,0
1335.654297,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.015440,0.119520,-0.173910,0.214266,0.032715,-0.011475,-0.001221,0,-4500,4500,0
1335.664062,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.016087,0.119869,-0.173953,0.214273,0.024658,0.002441,-0.000244,0,-4500,4500,0
1335.673828,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.016685,0.120089,-0.173972,0.214219,0.031738,0.007812,0.000732,0,-4500,4500,0
1335.683594,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.010082,0.120335,-0.173910,0.214206,0.031738,0.007324,-0.000732,0,-4500,4500,0
1335.693359,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.010788,0.120581,-0.173910,0.214145,0.020020,0.003418,0.000244,0,-4500,4500,0
1335.703125,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.011778,0.120765,-0.173910,0.214132,0.015869,-0.003418,-0.001709,0,-4500,4500,0
1335.712891,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.012737,0.120965,-0.173848,0.214158,0.020996,-0.004395,0.003174,0,-4500,4500,0
1335.722656,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.008038,0.121088,-0.173910,0.214158,0.014404,-0.004395,0.011230,0,-4500,4500,0
1335.732422,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.009144,0.121088,-0.173972,0.214219,-0.000977,0.000732,0.012207,0,-4500,4500,0
1335.742188,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.010323,0.121142,-0.174034,0.214266,-0.002686,0.015381,0.015625,0,-4500,4500,0
1335.750977,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.007425,0.121034,-0.173724,0.214548,-0.000488,0.032959,0.028320,0,-4500,4500,0
1335.761719,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.008133,0.120903,-0.173414,0.214911,-0.002197,0.051025,0.030518,0,-4500,4500,0
1335.771484,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.008427,0.120827,-0.172981,0.215274,-0.010010,0.051025,0.036865,0,-4500,4500,0
1335.781250,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.005848,0.120620,-0.172547,0.215685,-0.006836,0.047363,0.041016,0,-4500,4500,0
1335.790161,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.006729,0.120544,-0.172175,0.216109,0.007324,0.038818,0.045410,0,-4500,4500,0
1335.800781,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.007793,0.120536,-0.171989,0.216653,0.008057,0.019287,0.045410,0,-4500,4500,0
1335.810547,-3.957031,1.429688,-1.199219,0.000000,0.000000,-0.008961,0.120475,-0.171803,0.216982,0.010010,0.010986,0.039551,0,-4500,4500,0
1335.820312,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.018244,0.120529,-0.171803,0.217224,0.021973,0.000244,0.035156,0,-4500,4500,0
1335.830078,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.019106,0.120721,-0.171865,0.217540,0.027832,-0.000244,0.028809,0,-4500,4500,0
1335.839844,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.019829,0.120913,-0.171741,0.217809,0.018799,0.016602,0.025146,0,-4500,4500,0
1335.849609,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.020433,0.121180,-0.171475,0.218130,0.015869,0.041504,0.017090,0,-4500,4500,0
1335.859375,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.026262,0.121274,-0.170936,0.218158,0.017334,0.070801,0.010742,0,-4500,4500,0
1335.869141,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.026051,0.121389,-0.170131,0.218340,0.021484,0.092041,0.002686,0,-4500,4500,0
1335.878906,-3.957031,1.429688,-1.203125,0.000000,0.000000,-0.025295,0.121544,-0.169140,0.218407,0.011719,0.112793,-0.006104,0,-4500,4500,0
1335.888672,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.029131,0.121760,-0.168026,0.218353,0.003662,0.121338,-0.010254,0,-4500,4500,0
1335.898438,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.027174,0.121860,-0.166788,0.218421,0.014893,0.124512,-0.016113,0,-4500,4500,0
1335.908203,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.023829,0.121968,-0.165488,0.218394,0.017822,0.127686,-0.017822,0,-4500,4500,0
1335.917969,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.022383,0.122129,-0.164189,0.218219,0.006348,0.136719,-0.021484,0,-4500,4500,0
1335.927734,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.017984,0.122283,-0.162828,0.218105,0.000000,0.137451,-0.024658,0,-4500,4500,0
1335.937500,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.013121,0.122138,-0.161405,0.218052,-0.000977,0.130859,-0.023682,0,-4500,4500,0
1335.947266,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,-0.008257,0.122177,-0.160169,0.217891,0.000488,0.115479,-0.027344,0,-4500,4500,0
1335.957031,-3.957031,1.429688,-1.207031,0.000000,-0.009998,-0.004698,0.122154,-0.159118,0.217596,-0.009033,0.086670,-0.034180,0,-4500,4500,0
1335.966797,-3.957031,1.429688,-1.207031,0.000000,-0.009998,-0.002050,0.122147,-0.158438,0.217328,-0.010010,0.051758,-0.040039,0,-4500,4500,0
1335.976562,-3.957031,1.429688,-1.207031,0.000000,-0.009998,0.002310,0.122124,-0.158067,0.216973,0.001465,0.009766,-0.040039,0,-4500,4500,0
1335.986328,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,0.016525,0.122124,-0.158005,0.216403,0.000488,-0.031006,-0.042725,0,-4500,4500,0
1335.996094,-3.957031,1.429688,-1.207031,-0.009998,-0.009998,0.018673,0.122063,-0.158562,0.215894,-0.005371,-0.068359,-0.042236,0,-4500,4500,0
1336.005859,-3.957031,1.429688,-1.203125,-0.009998,-0.009998,0.019411,0.122016,-0.159303,0.215411,-0.012207,-0.094482,-0.036377,0,-4500,4500,0
1336.015625,-3.957031,1.429688,-1.203125,-0.009998,-0.009998,0.018923,0.121916,-0.160045,0.214967,-0.014404,-0.085449,-0.024658,0,-4500,4500,0
1336.025391,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.024782,0.121678,-0.160787,0.214605,-0.022949,-0.067383,-0.014160,0,-4500,4500,0
1336.035156,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.022253,0.121256,-0.161282,0.214497,-0.051025,-0.032715,0.003906,0,-4500,4500,0
1336.044922,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.018822,0.120642,-0.161405,0.214631,-0.070312,0.010498,0.018066,0,-4500,4500,0
1336.054688,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.019260,0.119898,-0.161220,0.214899,-0.065430,0.051758,0.043213,0,-4500,4500,0
1336.064453,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.014303,0.118994,-0.160540,0.215416,-0.075684,0.091064,0.062988,0,-4500,4500,0
1336.074219,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.009134,0.118044,-0.159551,0.216262,-0.076660,0.133057,0.073975,0,-4500,4500,0
1336.083008,-3.957031,1.429688,-1.203125,0.000000,0.000000,0.003887,0.117026,-0.158252,0.217228,-0.074951,0.140625,0.087402,0,-4500,4500,0
1336.093750,-3.957031,1.429688,-1.199219,0.000000,0.009998,0.002148,0.116008,-0.156831,0.218146,-0.074951,0.155518,0.096436,0,-4500,4500,0
1336.103516,-3.957031,1.429688,-1.199219,0.000000,0.009998,-0.003483,0.115044,-0.155534,0.219352,-0.071289,0.150146,0.100586,0,-4500,4500,0
1336.113281,-3.957031,1.429688,-1.199219,0.000000,0.009998,-0.009438,0.114081,-0.154236,0.220498,-0.077148,0.136230,0.104980,0,-4500,4500,0
1336.123047,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.012663,0.113201,-0.153063,0.221549,-0.064941,0.132080,0.102783,0,-4500,4500,0
1336.132812,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.017794,0.112376,-0.151890,0.222781,-0.050537,0.136230,0.111816,0,-4500,4500,0
1336.142578,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.022104,0.111659,-0.150655,0.224032,-0.050537,0.164551,0.109131,0,-4500,4500,0
1336.152344,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.025785,0.110950,-0.148988,0.225203,-0.062744,0.189453,0.105469,0,-4500,4500,0
1336.162109,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.026440,0.110310,-0.147075,0.226359,-0.041992,0.221436,0.112305,0,-4500,4500,0
1336.171875,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.028400,0.109710,-0.144916,0.227728,-0.036621,0.258057,0.107666,0,-4500,4500,0
1336.181641,-3.957031,1.429688,-1.199219,-0.009998,0.009998,-0.029823,0.109179,-0.142326,0.229050,-0.027588,0.281006,0.108643,0,-4500,4500,0
1336.191406,-3.957031,1.429688,-1.203125,-0.009998,0.019999,-0.039597,0.108813,-0.139675,0.230268,-0.016602,0.284668,0.097900,0,-4500,4500,0
1336.201172,-3.957031,1.429688,-1.203125,-0.009998,0.019999,-0.036860,0.108711,-0.137025,0.231500,0.018799,0.293213,0.094238,0,-4500,4500,0
1336.210938,-3.957031,1.429688,-1.203125,-0.009998,0.019999,-0.035765,0.108868,-0.134376,0.232713,0.038574,0.254883,0.086182,0,-4500,4500,0
1336.220703,-3.957031,1.437500,-1.203125,0.000000,0.019999,-0.041054,0.109202,-0.132159,0.233509,0.059326,0.222412,0.073486,0,-4500,4500,0
1336.230469,-3.957031,1.437500,-1.203125,0.000000,0.019999,-0.039259,0.109855,-0.130312,0.234333,0.085938,0.183594,0.059570,0,-4500,4500,0
1336.239258,-3.957031,1.437500,-1.203125,0.000000,0.019999,-0.036781,0.110712,-0.128774,0.235066,0.113525,0.140625,0.052734,0,-4500,4500,0
1336.250000,-3.957031,1.437500,-1.203125,0.000000,0.019999,-0.034363,0.111928,-0.127481,0.235665,0.135498,0.115967,0.043213,0,-4500,4500,0
1336.259766,-3.957031,1.437500,-1.207031,0.000000,0.009998,-0.035660,0.113219,-0.126497,0.235949,0.137451,0.097412,0.029785,0,-4500,4500,0
1336.269531,-3.957031,1.437500,-1.207031,0.000000,0.009998,-0.032637,0.114503,-0.125697,0.236308,0.135986,0.085693,0.021484,0,-4500,4500,0
1336.279297,-3.957031,1.437500,-1.207031,0.000000,0.009998,-0.030655,0.115862,-0.124897,0.236533,0.138184,0.076660,0.007568,0,-4500,4500,0
